"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENsembl","GeneID","EntrezID"
"LOC101929566",18.4110669626428,-0.0226244087451041,1.24184464141909,-0.0182183889920809,0.985464632776522,0.996704274228237,"ENSG00000263280","LOC101929566","101929566"
"TAPT1-AS1",52.2589099673095,-0.32240990053196,1.37474336287182,-0.234523700378848,0.814578435927591,0.957207955984516,"ENSG00000263327","TAPT1-AS1","202020"
"TMEM220-AS1",21.9538393379578,-2.83120931910925,2.38343498034039,-1.18786933248119,0.234884893658442,0.631036764282031,"ENSG00000263400","TMEM220-AS1","101101775"
"RN7SL689P",26.5458379239166,2.33703649086197,1.59417748687692,1.46598262119506,0.142653021447091,0.512639290858152,"ENSG00000263432","RN7SL689P","106481111"
"SRSF8",2146.06313656791,0.660571649402157,0.889805384900192,0.742377671131146,0.45785854427608,0.807037159394887,"ENSG00000263465","SRSF8","10929"
"FAM72C",495.940925718962,1.33082923134107,1.62127369813246,0.820854142563374,0.411729354339019,0.780016807415163,"ENSG00000263513","FAM72C","554282"
"IKBKE",248.423871181035,-3.41172100490011,1.48087678009445,-2.30385204951523,0.021230950173506,0.192259091041542,"ENSG00000263528","IKBKE","9641"
"RN7SL4P",104.801437341066,-21.9844894367435,5.64934443728879,-3.89151160471537,9.9621623394167e-05,0.00639238750112572,"ENSG00000263740","RN7SL4P","6030"
"LINC00667",134.497377479608,-3.80594690944561,2.97807529109371,-1.27798881405979,0.201253370409897,0.588532351096426,"ENSG00000263753","LINC00667","339290"
"KPNB1-DT",41.6152628294615,-0.691631565243545,1.49676473958796,-0.462084352303717,0.644020830979789,0.892084483236378,"ENSG00000263766","KPNB1-DT","112268184"
"SNORA4",82.5808794238143,-21.3876978888315,5.64944323590748,-3.78580631678761,0.000153210975547647,0.00844981743929447,"ENSG00000263776","SNORA4","619568"
"MIF4GD-DT",137.707519292316,-1.30492741220596,1.03503374333108,-1.26075832852201,0.207395931724972,0.596647011515153,"ENSG00000263843","MIF4GD-DT","100287042"
"LASP1NB",121.454681741247,1.53817679273259,1.49257387110131,1.03055320913372,0.302750387966721,0.701532794885798,"ENSG00000263874","LASP1NB","100505576"
"NBPF11",876.695311143676,0.50048212369201,0.77786224692399,0.643407140108852,0.519959951606404,0.840228902406954,"ENSG00000263956","NBPF11","200030"
"RN7SL121P",29.5509743198966,-3.20837198880138,1.51731087394,-2.11451195922047,0.0344715644182848,0.25288410394066,"ENSG00000263974","RN7SL121P","106479265"
"RN7SL670P",25.9517348110806,-1.89730016510419,1.42371869731176,-1.33263696591654,0.182650968054161,0.567189759647014,"ENSG00000264041","RN7SL670P","106481105"
"RN7SL455P",27.2345365365044,-1.60727541614371,1.30774462617331,-1.2290437933948,0.219055386936558,0.612608112566218,"ENSG00000264047","RN7SL455P","106479389"
"RN7SL531P",24.4095571398264,-1.3575961780997,1.27922129034139,-1.06126765427535,0.288568281068064,0.689789326496763,"ENSG00000264071","RN7SL531P","106479416"
"RN7SL784P",21.3074946648079,-1.84012855486577,1.57724620516166,-1.1666717274981,0.243342964592205,0.641491121821771,"ENSG00000264113","RN7SL784P","106481134"
"RNU4ATAC",340.517701096392,-8.99237287910192,3.05682253936678,-2.94173860709778,0.00326375294346087,0.0696592046141649,"ENSG00000264229","RNU4ATAC","100151683"
"ZNF407-AS1",90.8743993344694,-1.39710206898389,1.27030074672844,-1.09981992263015,0.271410590157894,0.67314668173452,"ENSG00000264247","ZNF407-AS1","400657"
"ZNF236-DT",41.5519035536728,-0.995441807556573,1.34748236622762,-0.73874199210739,0.460063681768225,0.808007273357301,"ENSG00000264278","ZNF236-DT","100131655"
"SNORD55",32.833361698625,-20.7312745409431,4.95937261451048,-4.18022119981187,2.91225669224363e-05,0.00310124356269774,"ENSG00000264294","SNORD55","26811"
"NOTCH2NLA",1668.60665612395,-0.250820741605561,0.849677037864434,-0.295195386515293,0.767844626080878,0.941447134174977,"ENSG00000264343","NOTCH2NLA","388677"
"SNORA77B",141.946250575874,-22.7230174993663,5.64924837903154,-4.02230809742901,5.76306042838499e-05,0.00459667210264014,"ENSG00000264346","SNORA77B","109617010"
"RN7SL602P",20.2019293767922,0.2963423420976,1.23223740533335,0.240491272878891,0.809949428010223,0.956027801943556,"ENSG00000264352","RN7SL602P","106479441"
"DYNLL2",7572.97057059946,1.57921150007815,0.87554358555737,1.80369261579688,0.0712795077870477,0.368936107521991,"ENSG00000264364","DYNLL2","140735"
"MIR378D2HG",42.6814063085097,-1.75118245035273,1.57746834970205,-1.11012208307285,0.266946422461031,0.668652380283332,"ENSG00000264448","MIR378D2HG","114515521"
"LOC121725015",36.2049698160707,8.8180409904403,2.96797954520957,2.9710585454246,0.00296775199711805,0.0654661371039365,"ENSG00000264449","LOC121725015","121725015"
"LINC02837",15.8391690287262,-6.28698090489528,2.44570337665052,-2.57062281751663,0.0101515823828908,0.126704912285209,"ENSG00000264464","LINC02837","101928144"
"RN7SL731P",18.8513706338113,-7.08395534590731,3.79479818650463,-1.86675417182918,0.0619359249523857,0.34338333357706,"ENSG00000264501","RN7SL731P","107048981"
"OTUD7B",2898.25719954136,-0.257827213949202,0.980613459603942,-0.262924408617984,0.792608842646597,0.949912131697826,"ENSG00000264522","OTUD7B","56957"
"RN7SL405P",17.5311030593921,-5.58470152311403,2.43767153072416,-2.2909983780526,0.0219635074697217,0.19621125370095,"ENSG00000264540","RN7SL405P","106479373"
"SNORD95",47.4259668980139,-21.4573130325121,4.93239979079107,-4.35027855458381,1.35964702195592e-05,0.0021776106703646,"ENSG00000264549","SNORD95","619570"
"SEPTIN4-AS1",81.2280267320385,-1.453344961816,1.04948569838576,-1.38481635724187,0.166108627976839,0.544829870541539,"ENSG00000264672","SEPTIN4-AS1","101927688"
"RN7SL525P",27.9873819028049,-6.69560834301844,2.46257176696581,-2.71894952782158,0.00654896002930511,0.100313833042608,"ENSG00000264910","RN7SL525P","106480516"
"SP2-DT",105.275773149309,0.460830562974112,1.35403125335267,0.340339679629303,0.733600738696733,0.92925938347353,"ENSG00000264920","SP2-DT","102724532"
"LOC105371597",14.9983008579585,0.392906877459372,1.2598664045142,0.311863921485291,0.755143942458625,0.9368683630997,"ENSG00000264956","LOC105371597","105371597"
"LOC124904048",16.6137607518308,-3.05432075575497,1.55978836150345,-1.95816357599372,0.0502108216407262,0.309897817954108,"ENSG00000265055","LOC124904048","124904048"
"RBM8A",11369.5999626668,0.680509488924988,1.06459952976913,0.639216409453575,0.522682158528609,0.841526384749289,"ENSG00000265241","RBM8A","9939"
"TIMM23",2041.90825319507,-0.21114801974407,1.02482620021087,-0.206033003157632,0.836765131524523,0.963150164869936,"ENSG00000265354","TIMM23","100287932"
"RN7SL391P",14.995423786971,0.253212537326166,1.72312031491691,0.146950004090908,0.883171482747503,0.973491834704056,"ENSG00000265388","RN7SL391P","106481030"
"RN7SL811P",21.7585382846581,-2.25857124406425,1.5967951735575,-1.41444017458568,0.157232701284589,0.532172219732454,"ENSG00000265439","RN7SL811P","106479517"
"NARF-AS2",154.550139783689,-0.785579293093889,0.913120092962476,-0.860324177672183,0.389610368850821,0.766208210647685,"ENSG00000265458","NARF-AS2","105371941"
"DTX2P1-UPK3BP1-PMS2P11",703.324413987377,-0.432938016340767,1.00984200168513,-0.428718567477212,0.668128046670341,0.903753803764464,"ENSG00000265479","DTX2P1-UPK3BP1-PMS2P11","441263"
"LINC01915",16.4523572576445,-1.45804226922045,1.48495418497628,-0.981876938677226,0.326160478214074,0.720721056715867,"ENSG00000265485","LINC01915","729950"
"ARHGAP44-AS1",19.6376827989517,-0.468229587523926,1.4489871509778,-0.323142677426751,0.746587190622124,0.934050465957688,"ENSG00000265489","ARHGAP44-AS1","100128006"
"RNF115",2551.75376765809,0.0493715870357635,0.940879948846715,0.0524738433381228,0.958151136605675,0.990871817700278,"ENSG00000265491","RNF115","27246"
"RN7SL605P",38.6831283819086,-1.23233335624338,1.14017047774712,-1.08083254240925,0.279771609883128,0.680231677175154,"ENSG00000265566","RN7SL605P","106481087"
"CFAP298-TCP10L",132.248690205283,0.164091338238922,1.31512187770876,0.124772723365234,0.900703482208912,0.977574155861048,"ENSG00000265590","CFAP298-TCP10L","110091775"
"RARA-AS1",48.0408259304509,-7.36378725839305,2.55783405301407,-2.87891517032382,0.00399045655294861,0.0771769693168146,"ENSG00000265666","RARA-AS1","101929693"
"RPL17",26407.3302926537,0.843769371972604,1.14664826610531,0.735857190835457,0.461817612075708,0.809171065443346,"ENSG00000265681","RPL17","6139"
"MILIP",369.758965234199,-1.54037394854569,1.12957731874431,-1.36367287390123,0.172670545119973,0.554143923399073,"ENSG00000265688","MILIP","92659"
"LINC01970",46.1095918536139,-7.82311515216942,2.4204583571501,-3.23208004345942,0.00122892626823797,0.0377927863135546,"ENSG00000265692","LINC01970","101929511"
"ZNF488",20.0648155887222,0.98872080743534,2.26640178707319,0.436251335961116,0.66265438532125,0.901001140595723,"ENSG00000265763","ZNF488","118738"
"ZNF516-AS1",37.4950314259628,-0.902707047906687,1.20670899625412,-0.748073521212557,0.454415812402566,0.804244577495415,"ENSG00000265778","ZNF516-AS1","101927989"
"SEC22B",5976.5925831122,0.489345671438308,0.819590890392839,0.597060896081652,0.550466724266935,0.853550569864549,"ENSG00000265808","SEC22B","9554"
"FSBP",844.21219107606,1.69711813712311,0.780743197724979,2.17372132356499,0.029726070254183,0.232308491623156,"ENSG00000265817","FSBP","100861412"
"RN7SL73P",19.9563968845165,0.703367043034795,1.18209924230474,0.595015221956693,0.551833296017284,0.853737441732129,"ENSG00000265882","RN7SL73P","106479250"
"RN7SL96P",15.338633738858,-6.45795777861476,2.49006778188985,-2.5934867418402,0.00950082022596481,0.121927192899882,"ENSG00000265905","RN7SL96P","106480486"
"GACAT2",17.2166513096787,-6.75509120441688,3.28909138704036,-2.0537864137899,0.0399963684738488,0.275069493935573,"ENSG00000265962","GACAT2","100287082"
"TXNIP",39659.5098138211,0.237130421439539,1.63597482467301,0.144947475879976,0.884752341880299,0.973869687950494,"ENSG00000265972","TXNIP","10628"
"ESRG",1940.86555794999,-7.68139410938806,2.46373805947283,-3.11778035000671,0.0018221855080955,0.0482555588331182,"ENSG00000265992","ESRG","790952"
"SRGAP2",5290.99080649581,0.370882891204741,0.854187033659835,0.434194007389298,0.664147564387917,0.90174528579492,"ENSG00000266028","SRGAP2","23380"
"NDUFV2-AS1",46.5836650382107,-1.20604717294533,1.00842965962567,-1.19596559009679,0.231709987386792,0.627433686340748,"ENSG00000266053","NDUFV2-AS1","101927275"
"POLRMTP1",85.7436411198874,-3.99472007223799,1.15465645371462,-3.45966114802949,0.00054085553803791,0.0215695774333047,"ENSG00000266066","POLRMTP1","284167"
"BAHCC1",2861.5647937106,-1.71298281833201,1.12558579232328,-1.52185895558996,0.128044425404232,0.483556366768849,"ENSG00000266074","BAHCC1","57597"
"RASSF5",528.599319934996,-0.79828032312475,1.19383584295132,-0.66866841688326,0.50370701869207,0.833601868006246,"ENSG00000266094","RASSF5","83593"
"STRADA",1791.78836736327,0.838834788244101,1.10530797363067,0.758914988633195,0.44790341214042,0.800698840168874,"ENSG00000266173","STRADA","92335"
"LINC00908",48.6147234689257,-2.3501978161776,1.26795134712594,-1.85353942917823,0.0638050801481641,0.348513379999357,"ENSG00000266256","LINC00908","284276"
"LINC01909",17.0803359356017,0.683071158691176,1.77313546970748,0.385233486307656,0.700064435764522,0.91693797830002,"ENSG00000266258","LINC01909","101927481"
"LINC01910",23.5315973958047,-7.09099060507387,2.96069806018468,-2.39504010909898,0.0166185472472034,0.16735579270071,"ENSG00000266278","LINC01910","101060542"
"NBPF15",2597.79450102779,0.481995199790523,0.970267331413151,0.496765359592721,0.61935452574457,0.882365833390138,"ENSG00000266338","NBPF15","284565"
"SNHG25",44.0176728448152,-2.06198422730153,1.59210247141129,-1.29513286005625,0.195274400968065,0.582827319065673,"ENSG00000266402","SNHG25","105376843"
"NCOA4",5042.17717873608,0.182988159700476,0.982015222482833,0.18633943294466,0.852178585932131,0.966502463007149,"ENSG00000266412","NCOA4","8031"
"MRPS21",3721.8487528789,0.723855863228106,0.959572008342099,0.754352833279025,0.45063738556047,0.802531274135466,"ENSG00000266472","MRPS21","54460"
"GDF10",22.8203474288974,-2.7264386209724,4.35983991981249,-0.625352919170863,0.531739455052148,0.846083602777301,"ENSG00000266524","GDF10","2662"
"MGC12916",211.948160918664,-1.75350237818746,1.78929173192756,-0.979998033243275,0.327087089484771,0.721240528412223,"ENSG00000266709","MGC12916","84815"
"MYO15B",40.7738842961536,-8.18907904147615,2.85665497997125,-2.86666716803111,0.0041481901562784,0.0784941086282548,"ENSG00000266714","MYO15B","80022"
"RN7SL524P",33.9496678516752,-1.2837142421337,1.38857310534837,-0.924484448956421,0.355234144433849,0.742747262038863,"ENSG00000266754","RN7SL524P","106481066"
"CEACAM16-AS1",74.4066669240607,-2.36950153361101,1.92385809939342,-1.2316404907192,0.218083408562668,0.611684047729921,"ENSG00000266903","CEACAM16-AS1","107985305"
"ZNF793-AS1",37.0254511897178,3.56195949549868,1.19790880447716,2.97348135533017,0.00294442294401443,0.0652289728202451,"ENSG00000266916","ZNF793-AS1","101927720"
"HSD17B1-AS1",1062.62939378011,-1.23058701445159,0.816623126104391,-1.50692158367099,0.131830758320134,0.491663893734926,"ENSG00000266962","HSD17B1-AS1","108783654"
"AARSD1",1220.15014074492,0.503459016094797,1.03173260596444,0.487974319299692,0.6255680312655,0.884247813684556,"ENSG00000266967","AARSD1","80755"
"LOC102724908",21.5897378163037,-1.89831153757971,1.63532972990977,-1.16081271125943,0.245718072543591,0.644109689867028,"ENSG00000266976","LOC102724908","102724908"
"DHX40P1",15.5126231934643,0.476295029723658,2.78729593497245,0.170880681791819,0.864317586930833,0.969197953603271,"ENSG00000266992","DHX40P1","107133522"
"ATP8B1-AS1",86.3160377421831,0.118970902487845,0.914289490806839,0.130123887110258,0.896468411611117,0.97688317006611,"ENSG00000267040","ATP8B1-AS1","100505549"
"ZNF850",918.217846320625,0.692585811416069,1.40445973553386,0.493133262487446,0.621918429543675,0.883369689533555,"ENSG00000267041","ZNF850","342892"
"LOC100505715",239.497282120125,1.83692513852278,1.79693368860614,1.02225538436405,0.306660043671872,0.705223315815449,"ENSG00000267058","LOC100505715","100505715"
"PTGES3L",36.6925277294148,0.423972176477385,1.9639918707973,0.215872673803517,0.829086998035945,0.960539678241222,"ENSG00000267060","PTGES3L","100885848"
"UXT-AS1",67.2506479449634,-0.328171309150754,1.05807269309162,-0.310159511055767,0.756439658740935,0.936891980202519,"ENSG00000267064","UXT-AS1","100133957"
"LINC02080",37.3043015037266,-2.99014655305335,1.3640233814042,-2.19215197761136,0.0283685346687486,0.226535337506878,"ENSG00000267065","LINC02080","101928514"
"ASB16-AS1",230.964230245296,-0.670228345569102,1.02027905278957,-0.656906895948332,0.51124078388175,0.836350383365788,"ENSG00000267080","ASB16-AS1","339201"
"ILF3-DT",1892.3843806591,-0.0253830202743112,0.924637538936538,-0.0274518600050623,0.978099335511497,0.995607031645555,"ENSG00000267100","ILF3-DT","147727"
"ZNF561-AS1",182.118493096664,0.663124202505194,0.947252667660787,0.700049970978451,0.483896097722812,0.822317448135368,"ENSG00000267106","ZNF561-AS1","284385"
"FMNL1-DT",69.4541359098192,-2.12085980814546,1.2079808326245,-1.75570650697959,0.0791385351809582,0.38478300918118,"ENSG00000267121","FMNL1-DT","339192"
"RNF157-AS1",130.569451803952,0.708282089280934,1.31074533540581,0.54036590491596,0.588944716161588,0.871417288900905,"ENSG00000267128","RNF157-AS1","100507218"
"ADGRL1-AS1",213.359888520298,0.549584473696504,0.962029373238806,0.571276188632631,0.56781243988491,0.860991893866899,"ENSG00000267169","ADGRL1-AS1","100507373"
"LINC01775",21.4664253863435,1.22337363421471,1.38739868719217,0.881775113028676,0.377898432415792,0.757916912138264,"ENSG00000267201","LINC01775","101928602"
"DPY19L3-DT",50.155541366431,-2.88237645200858,1.35716694959958,-2.12381863031589,0.0336853125247596,0.249493139750531,"ENSG00000267213","DPY19L3-DT","400684"
"ZNF8-ERVK3-1",219.514619027411,-1.6758397995515,1.44916688819581,-1.15641601612765,0.247511033562256,0.645455697594348,"ENSG00000267216","ZNF8-ERVK3-1","108903150"
"C17orf113",287.352433534577,-0.323657692921413,1.06826153156241,-0.302976081566881,0.761908089567114,0.93879307536988,"ENSG00000267221","C17orf113","110806298"
"MALT1-AS1",28.7670983984429,-3.14813294319571,1.47978944332795,-2.12741951727657,0.0333852419198189,0.247946476775716,"ENSG00000267226","MALT1-AS1","101927322"
"ZNF790-AS1",159.678588044834,-0.266237617340484,1.61076973762066,-0.165285956845549,0.868718911608871,0.970370907911917,"ENSG00000267254","ZNF790-AS1","284408"
"PARD6G-AS1",134.533985197692,-0.443245231196698,1.67050763307804,-0.265335651522876,0.790750902495623,0.949480040893019,"ENSG00000267270","PARD6G-AS1","100130522"
"LINC01140",25.1324987553335,-1.43798753432252,1.89065717247142,-0.760575505311107,0.446910654800697,0.800041778880624,"ENSG00000267272","LINC01140","339524"
"TBX2-AS1",48.0976148190518,-3.76581700408507,1.42608735064429,-2.64066363282987,0.00827438245140134,0.113850953042649,"ENSG00000267280","TBX2-AS1","103689912"
"LOC105371795",26.4729069608991,-2.71255186208119,1.57248822410966,-1.72500615298218,0.0845263636611699,0.398739220035108,"ENSG00000267288","LOC105371795","105371795"
"CEBPA-DT",28.7769945198622,0.689694592287947,1.07657391144327,0.640638403881935,0.521757642168457,0.841343621312691,"ENSG00000267296","CEBPA-DT","80054"
"RNFT1-DT",16.1007335558589,-0.464349336189713,2.16190147367675,-0.214787464573949,0.829933026637405,0.960539678241222,"ENSG00000267302","RNFT1-DT","101927755"
"ZNF566-AS1",160.417149396429,0.75756071007183,0.949691235949974,0.797691587954946,0.425049486636207,0.78675025170644,"ENSG00000267309","ZNF566-AS1","728752"
"GEMIN7-AS1",121.952712932835,-0.369621116317878,1.37582823444764,-0.268653533241577,0.788196312580333,0.947852141020125,"ENSG00000267348","GEMIN7-AS1","105372419"
"KCNJ2-AS1",139.889662874049,-0.474921807495893,1.47473796096258,-0.322038097660352,0.747423832874377,0.934308813382533,"ENSG00000267365","KCNJ2-AS1","400617"
"UPK3BL1",847.622282564447,0.798470127360069,1.51410429377146,0.527354773805689,0.59794724395083,0.87538602002893,"ENSG00000267368","UPK3BL1","100134938"
